date,product_id,brand,storage_variant,category,price,units_sold,revenue,stock,discount,views,clicks,add_to_cart,purchases,bounce_rate,flipkart_price,amazon_price,myntra_price,day_of_week,month,is_weekend
2024-05-20,M100,Samsung,64GB,Mobile,17123,39,667797,52,5,1011,340,241,39,60.33,16523,15796,16614,0,5,0
2024-05-20,M101,Samsung,128GB,Mobile,17250,37,638250,66,5,592,232,100,37,24.82,18959,17712,17987,0,5,0
2024-05-20,M102,Redmi,128GB,Mobile,22219,18,399942,55,10,370,39,14,18,29.9,24074,21473,22102,0,5,0
2024-05-20,M103,Redmi,64GB,Mobile,25767,26,669942,76,0,643,257,199,26,69.46,28129,25344,27092,0,5,0
2024-05-20,M104,Realme,128GB,Mobile,22377,29,648933,90,0,720,160,78,29,66.76,22791,20643,21790,0,5,0
2024-05-20,M105,Realme,64GB,Mobile,21465,28,601020,108,10,310,47,19,28,20.7,22898,20640,21149,0,5,0
2024-05-20,M106,iQOO,128GB,Mobile,14351,25,358775,32,5,473,158,125,25,58.96,14440,15955,14479,0,5,0
2024-05-20,M107,iQOO,256GB,Mobile,24004,20,480080,127,0,407,121,28,20,44.2,25782,22691,23786,0,5,0
2024-05-20,M108,OnePlus,128GB,Mobile,26551,36,955836,49,10,828,139,65,36,49.65,26728,25277,24716,0,5,0
2024-05-20,M109,OnePlus,256GB,Mobile,14969,30,449070,78,5,782,101,75,30,37.87,16428,13845,16064,0,5,0
2024-05-20,M110,Motorola,128GB,Mobile,19020,25,475500,66,5,540,201,126,25,51.91,20366,18662,19966,0,5,0
2024-05-20,M111,Motorola,128GB,Mobile,25578,5,127890,91,10,81,12,7,5,63.45,28099,23798,23821,0,5,0
2024-05-20,M112,Vivo,128GB,Mobile,20919,31,648489,121,0,401,153,30,31,33.87,21423,20807,20898,0,5,0
2024-05-20,M113,Vivo,64GB,Mobile,16413,13,213369,147,0,301,53,29,13,28.8,16800,15363,16168,0,5,0
2024-05-20,M114,Oppo,128GB,Mobile,10136,33,334488,140,0,810,178,56,33,29.16,10006,10754,9655,0,5,0
2024-05-20,M115,Oppo,128GB,Mobile,21149,27,571023,81,5,603,150,102,27,65.56,21121,19080,22340,0,5,0
2024-05-20,M116,Poco,256GB,Mobile,20637,25,515925,77,10,373,123,80,25,37.7,19688,21560,21640,0,5,0
2024-05-20,M117,Poco,128GB,Mobile,24738,38,940044,112,5,966,308,119,38,55.79,25566,23369,23222,0,5,0
2024-05-20,M118,Infinix,128GB,Mobile,11717,3,35151,143,5,46,13,7,3,75.02,11602,12264,10906,0,5,0
2024-05-20,M119,Tecno,64GB,Mobile,13374,37,494838,149,5,665,67,25,37,53.38,12858,12286,13890,0,5,0
2024-05-21,M100,Samsung,64GB,Mobile,15320,28,428960,127,0,636,145,65,28,44.89,14658,14063,15205,1,5,0
2024-05-21,M101,Samsung,128GB,Mobile,16527,33,545391,74,10,775,276,149,33,31.9,16458,15813,16685,1,5,0
2024-05-21,M102,Redmi,128GB,Mobile,23409,24,561816,118,10,480,62,44,24,49.44,25733,24603,23666,1,5,0
2024-05-21,M103,Redmi,64GB,Mobile,10701,28,299628,79,10,312,37,11,28,64.3,10320,11015,11233,1,5,0
2024-05-21,M104,Realme,128GB,Mobile,18086,3,54258,91,0,35,3,2,3,28.79,19585,17028,18087,1,5,0
2024-05-21,M105,Realme,64GB,Mobile,19657,2,39314,120,10,49,10,5,2,60.29,19222,17984,18894,1,5,0
2024-05-21,M106,iQOO,128GB,Mobile,14102,30,423060,107,5,526,94,40,30,64.15,15096,14364,13566,1,5,0
2024-05-21,M107,iQOO,256GB,Mobile,14086,39,549354,61,5,1062,342,120,39,63.19,15029,15000,14106,1,5,0
2024-05-21,M108,OnePlus,128GB,Mobile,26055,11,286605,137,10,321,55,21,11,76.82,24850,26304,26407,1,5,0
2024-05-21,M109,OnePlus,256GB,Mobile,10404,6,62424,128,0,86,17,11,6,47.12,10603,10837,10176,1,5,0
2024-05-21,M110,Motorola,128GB,Mobile,21464,38,815632,120,5,957,204,116,38,78.78,21257,20229,22129,1,5,0
2024-05-21,M111,Motorola,128GB,Mobile,11368,13,147784,146,10,348,119,73,13,20.31,11078,10917,11689,1,5,0
2024-05-21,M112,Vivo,128GB,Mobile,23859,28,668052,136,0,378,111,37,28,22.0,25095,21792,22607,1,5,0
2024-05-21,M113,Vivo,64GB,Mobile,16457,33,543081,68,10,340,72,49,33,51.16,17175,15202,15978,1,5,0
2024-05-21,M114,Oppo,128GB,Mobile,24723,25,618075,143,10,452,50,33,25,46.54,26427,23840,24349,1,5,0
2024-05-21,M115,Oppo,128GB,Mobile,27743,27,749061,123,5,427,147,68,27,38.25,28879,25771,29349,1,5,0
2024-05-21,M116,Poco,256GB,Mobile,12912,37,477744,111,0,828,280,198,37,73.19,13203,13606,13060,1,5,0
2024-05-21,M117,Poco,128GB,Mobile,21285,14,297990,64,0,241,84,48,14,41.44,20696,22826,22217,1,5,0
2024-05-21,M118,Infinix,128GB,Mobile,20736,1,20736,69,10,21,7,3,1,25.48,21878,21947,20813,1,5,0
2024-05-21,M119,Tecno,64GB,Mobile,14742,4,58968,30,5,95,34,7,4,67.21,14972,13350,15636,1,5,0
2024-05-22,M100,Samsung,64GB,Mobile,11059,34,376006,83,10,971,108,46,34,49.74,12068,10539,11638,2,5,0
2024-05-22,M101,Samsung,128GB,Mobile,21293,28,596204,66,10,704,144,112,28,59.71,21194,22596,20783,2,5,0
2024-05-22,M102,Redmi,128GB,Mobile,15591,12,187092,77,0,283,99,25,12,20.87,16172,17276,16524,2,5,0
2024-05-22,M103,Redmi,64GB,Mobile,14401,12,172812,92,0,209,82,31,12,62.95,13782,13507,15307,2,5,0
2024-05-22,M104,Realme,128GB,Mobile,26469,37,979353,87,0,798,190,111,37,70.12,25226,24993,26526,2,5,0
2024-05-22,M105,Realme,64GB,Mobile,16965,4,67860,55,0,72,22,16,4,32.8,18654,16721,17934,2,5,0
2024-05-22,M106,iQOO,128GB,Mobile,15987,27,431649,63,0,509,188,93,27,66.09,16390,17752,16133,2,5,0
2024-05-22,M107,iQOO,256GB,Mobile,21996,40,879840,146,10,458,128,41,40,50.07,21815,24313,20777,2,5,0
2024-05-22,M108,OnePlus,128GB,Mobile,12220,6,73320,51,10,133,14,7,6,43.34,12557,12126,11500,2,5,0
2024-05-22,M109,OnePlus,256GB,Mobile,19605,8,156840,78,0,168,21,12,8,31.48,19737,21826,20287,2,5,0
2024-05-22,M110,Motorola,128GB,Mobile,19068,2,38136,73,0,54,14,9,2,46.55,18903,20923,17874,2,5,0
2024-05-22,M111,Motorola,128GB,Mobile,29190,32,934080,91,0,927,362,264,32,52.38,31563,31932,30626,2,5,0
2024-05-22,M112,Vivo,128GB,Mobile,13303,18,239454,37,0,301,86,34,18,34.73,13551,12134,12848,2,5,0
2024-05-22,M113,Vivo,64GB,Mobile,9212,3,27636,104,10,46,9,1,3,56.37,9202,8992,9795,2,5,0
2024-05-22,M114,Oppo,128GB,Mobile,13173,1,13173,96,0,22,6,3,1,57.14,13765,12338,14003,2,5,0
2024-05-22,M115,Oppo,128GB,Mobile,20078,18,361404,96,10,437,53,35,18,29.46,19127,21424,18539,2,5,0
2024-05-22,M116,Poco,256GB,Mobile,24625,22,541750,126,5,385,45,13,22,34.38,25387,26493,23163,2,5,0
2024-05-22,M117,Poco,128GB,Mobile,28313,24,679512,73,5,501,196,121,24,55.5,29799,26394,30387,2,5,0
2024-05-22,M118,Infinix,128GB,Mobile,20178,16,322848,134,5,359,70,39,16,68.13,19218,21187,19119,2,5,0
2024-05-22,M119,Tecno,64GB,Mobile,19652,25,491300,81,10,737,236,89,25,35.91,20062,17723,20085,2,5,0
2024-05-23,M100,Samsung,64GB,Mobile,11281,22,248182,141,5,333,71,28,22,41.5,11953,11523,11508,3,5,0
2024-05-23,M101,Samsung,128GB,Mobile,13282,26,345332,88,0,675,219,127,26,30.61,13458,13799,12649,3,5,0
2024-05-23,M102,Redmi,128GB,Mobile,14550,8,116400,107,0,108,21,5,8,61.16,15152,13572,15603,3,5,0
2024-05-23,M103,Redmi,64GB,Mobile,26017,16,416272,119,5,359,39,14,16,50.26,25188,26357,24366,3,5,0
2024-05-23,M104,Realme,128GB,Mobile,20968,31,650008,109,5,375,37,23,31,52.75,21880,19815,22482,3,5,0
2024-05-23,M105,Realme,64GB,Mobile,25528,13,331864,114,5,237,65,32,13,45.18,27389,27576,26645,3,5,0
2024-05-23,M106,iQOO,128GB,Mobile,9091,21,190911,150,10,358,83,43,21,20.04,9870,9615,8581,3,5,0
2024-05-23,M107,iQOO,256GB,Mobile,9489,3,28467,76,10,49,5,2,3,48.62,9251,8839,9192,3,5,0
2024-05-23,M108,OnePlus,128GB,Mobile,18599,15,278985,86,10,282,84,33,15,47.57,18054,17031,19400,3,5,0
2024-05-23,M109,OnePlus,256GB,Mobile,28387,40,1135480,81,5,1152,413,113,40,59.42,28636,25909,27089,3,5,0
2024-05-23,M110,Motorola,128GB,Mobile,12032,31,372992,84,5,393,93,23,31,31.18,12377,12534,11226,3,5,0
2024-05-23,M111,Motorola,128GB,Mobile,11961,19,227259,79,10,249,67,15,19,79.1,12721,12301,12142,3,5,0
2024-05-23,M112,Vivo,128GB,Mobile,29895,10,298950,121,0,160,62,48,10,68.97,30830,31307,32242,3,5,0
2024-05-23,M113,Vivo,64GB,Mobile,24336,33,803088,130,10,744,252,130,33,78.74,23718,25573,23134,3,5,0
2024-05-23,M114,Oppo,128GB,Mobile,11040,6,66240,93,0,130,39,29,6,50.16,10780,12217,10688,3,5,0
2024-05-23,M115,Oppo,128GB,Mobile,17886,30,536580,100,10,371,118,28,30,22.54,19015,19979,16796,3,5,0
2024-05-23,M116,Poco,256GB,Mobile,14730,31,456630,44,5,619,92,38,31,51.27,15283,14698,13658,3,5,0
2024-05-23,M117,Poco,128GB,Mobile,27716,14,388024,61,0,253,52,23,14,42.37,29270,29615,27272,3,5,0
2024-05-23,M118,Infinix,128GB,Mobile,14025,6,84150,119,10,168,50,23,6,62.88,13632,15448,13151,3,5,0
2024-05-23,M119,Tecno,64GB,Mobile,12783,2,25566,121,5,45,4,0,2,68.9,13377,12759,13299,3,5,0
2024-05-24,M100,Samsung,64GB,Mobile,14487,25,362175,145,5,513,131,66,25,64.95,14453,16050,15310,4,5,0
2024-05-24,M101,Samsung,128GB,Mobile,19186,17,326162,122,0,183,28,15,17,67.12,18458,18364,19683,4,5,0
2024-05-24,M102,Redmi,128GB,Mobile,23046,9,207414,45,10,213,45,34,9,51.12,24747,22046,21686,4,5,0
2024-05-24,M103,Redmi,64GB,Mobile,24763,32,792416,122,10,428,49,11,32,31.06,25300,26178,26242,4,5,0
2024-05-24,M104,Realme,128GB,Mobile,11666,15,174990,72,10,300,75,44,15,25.68,12816,12830,12446,4,5,0
2024-05-24,M105,Realme,64GB,Mobile,25985,22,571670,38,10,497,72,37,22,53.54,27168,29051,27241,4,5,0
2024-05-24,M106,iQOO,128GB,Mobile,20117,25,502925,125,10,447,67,51,25,37.71,21441,18836,19071,4,5,0
2024-05-24,M107,iQOO,256GB,Mobile,26991,15,404865,133,5,440,73,26,15,74.8,27031,28346,26785,4,5,0
2024-05-24,M108,OnePlus,128GB,Mobile,16458,19,312702,44,5,510,146,33,19,72.63,15713,16592,16497,4,5,0
2024-05-24,M109,OnePlus,256GB,Mobile,12873,22,283206,41,0,392,54,16,22,60.31,13785,13420,12923,4,5,0
2024-05-24,M110,Motorola,128GB,Mobile,29405,8,235240,125,0,231,51,36,8,75.72,31389,29297,28317,4,5,0
2024-05-24,M111,Motorola,128GB,Mobile,27331,21,573951,46,5,420,110,78,21,24.89,26875,29012,28431,4,5,0
2024-05-24,M112,Vivo,128GB,Mobile,20212,1,20212,124,10,23,9,1,1,48.98,21895,22593,19889,4,5,0
2024-05-24,M113,Vivo,64GB,Mobile,20184,35,706440,105,0,899,94,59,35,38.67,19188,21043,20347,4,5,0
2024-05-24,M114,Oppo,128GB,Mobile,15409,21,323589,84,5,285,104,46,21,62.43,14643,17091,15378,4,5,0
2024-05-24,M115,Oppo,128GB,Mobile,19764,9,177876,149,10,232,69,14,9,49.42,21606,21034,19390,4,5,0
2024-05-24,M116,Poco,256GB,Mobile,24327,38,924426,107,10,1098,160,108,38,45.35,25885,27001,23765,4,5,0
2024-05-24,M117,Poco,128GB,Mobile,17279,1,17279,80,0,14,5,2,1,32.45,17759,18990,18536,4,5,0
2024-05-24,M118,Infinix,128GB,Mobile,26256,10,262560,70,5,135,17,6,10,36.77,27807,28896,25487,4,5,0
2024-05-24,M119,Tecno,64GB,Mobile,19726,30,591780,93,0,661,107,38,30,22.53,21226,18735,19197,4,5,0
2024-05-25,M100,Samsung,64GB,Mobile,13347,10,133470,66,10,297,62,14,10,59.94,13124,12634,13914,5,5,1
2024-05-25,M101,Samsung,128GB,Mobile,10012,20,200240,70,10,309,91,61,20,24.38,10397,9092,9606,5,5,1
2024-05-25,M102,Redmi,128GB,Mobile,23814,18,428652,45,10,421,105,67,18,51.33,25207,26630,24164,5,5,1
2024-05-25,M103,Redmi,64GB,Mobile,27366,14,383124,110,5,318,80,25,14,62.98,29941,29333,25422,5,5,1
2024-05-25,M104,Realme,128GB,Mobile,24909,25,622725,120,5,380,107,21,25,43.32,25295,26426,25622,5,5,1
2024-05-25,M105,Realme,64GB,Mobile,11330,14,158620,49,5,194,23,15,14,75.09,11542,12096,12149,5,5,1
2024-05-25,M106,iQOO,128GB,Mobile,15637,4,62548,124,10,63,19,15,4,78.58,15251,17303,16603,5,5,1
2024-05-25,M107,iQOO,256GB,Mobile,15072,26,391872,123,5,394,131,30,26,58.98,14589,16028,16040,5,5,1
2024-05-25,M108,OnePlus,128GB,Mobile,17820,11,196020,146,10,125,36,25,11,79.8,18162,18515,16835,5,5,1
2024-05-25,M109,OnePlus,256GB,Mobile,9635,22,211970,80,10,409,160,41,22,45.76,9935,10535,10093,5,5,1
2024-05-25,M110,Motorola,128GB,Mobile,21457,23,493511,90,10,481,71,24,23,26.61,21520,20066,21996,5,5,1
2024-05-25,M111,Motorola,128GB,Mobile,21682,34,737188,39,5,907,310,74,34,69.89,23051,21077,20349,5,5,1
2024-05-25,M112,Vivo,128GB,Mobile,18310,13,238030,119,5,162,50,12,13,73.95,18630,17467,19697,5,5,1
2024-05-25,M113,Vivo,64GB,Mobile,26559,9,239031,42,5,260,42,29,9,62.63,25833,24363,28050,5,5,1
2024-05-25,M114,Oppo,128GB,Mobile,18537,4,74148,140,10,69,27,12,4,31.74,19537,20527,17242,5,5,1
2024-05-25,M115,Oppo,128GB,Mobile,18964,11,208604,113,5,156,35,18,11,55.02,19285,19729,18457,5,5,1
2024-05-25,M116,Poco,256GB,Mobile,28912,31,896272,86,0,830,279,181,31,54.85,29164,28944,27960,5,5,1
2024-05-25,M117,Poco,128GB,Mobile,19538,14,273532,56,0,209,27,18,14,67.28,19287,18065,20756,5,5,1
2024-05-25,M118,Infinix,128GB,Mobile,14769,1,14769,113,10,17,1,0,1,68.96,15034,14278,14289,5,5,1
2024-05-25,M119,Tecno,64GB,Mobile,19682,37,728234,139,10,719,224,154,37,53.3,20739,21132,20595,5,5,1
2024-05-26,M100,Samsung,64GB,Mobile,12006,10,120060,130,10,276,91,62,10,56.32,12420,10917,12407,6,5,1
2024-05-26,M101,Samsung,128GB,Mobile,21221,11,233431,116,5,326,45,36,11,21.21,23181,22371,21180,6,5,1
2024-05-26,M102,Redmi,128GB,Mobile,11845,31,367195,75,0,906,288,219,31,26.46,12126,12995,12297,6,5,1
2024-05-26,M103,Redmi,64GB,Mobile,15886,33,524238,45,0,744,294,198,33,22.9,16319,15118,16674,6,5,1
2024-05-26,M104,Realme,128GB,Mobile,18981,10,189810,85,10,173,39,7,10,40.63,20813,21192,19210,6,5,1
2024-05-26,M105,Realme,64GB,Mobile,23238,8,185904,34,0,102,12,4,8,65.27,22548,24362,24094,6,5,1
2024-05-26,M106,iQOO,128GB,Mobile,16997,20,339940,92,5,311,85,17,20,51.13,18641,15333,16220,6,5,1
2024-05-26,M107,iQOO,256GB,Mobile,29534,25,738350,113,0,457,115,36,25,76.49,29398,32417,29438,6,5,1
2024-05-26,M108,OnePlus,128GB,Mobile,12289,25,307225,140,5,705,212,45,25,35.19,13469,13167,12695,6,5,1
2024-05-26,M109,OnePlus,256GB,Mobile,17116,29,496364,113,10,706,80,50,29,62.09,18288,15473,17962,6,5,1
2024-05-26,M110,Motorola,128GB,Mobile,22036,8,176288,45,0,236,86,23,8,35.4,22973,20773,23013,6,5,1
2024-05-26,M111,Motorola,128GB,Mobile,12707,33,419331,92,0,895,209,75,33,45.49,12509,14073,13593,6,5,1
2024-05-26,M112,Vivo,128GB,Mobile,17370,37,642690,105,0,703,137,62,37,53.96,16997,17043,16552,6,5,1
2024-05-26,M113,Vivo,64GB,Mobile,27324,7,191268,65,5,160,17,9,7,20.69,29346,26090,28354,6,5,1
2024-05-26,M114,Oppo,128GB,Mobile,29427,31,912237,79,0,650,193,42,31,44.84,28438,32516,29762,6,5,1
2024-05-26,M115,Oppo,128GB,Mobile,22999,9,206991,103,5,123,41,16,9,40.43,24595,20845,24010,6,5,1
2024-05-26,M116,Poco,256GB,Mobile,12595,35,440825,38,5,792,231,102,35,61.06,13005,12762,13316,6,5,1
2024-05-26,M117,Poco,128GB,Mobile,15255,2,30510,134,5,60,23,18,2,69.99,16571,15560,15916,6,5,1
2024-05-26,M118,Infinix,128GB,Mobile,20612,35,721420,134,10,935,113,84,35,35.47,21254,21733,20826,6,5,1
2024-05-26,M119,Tecno,64GB,Mobile,26000,34,884000,38,5,962,236,67,34,38.3,28556,26045,24494,6,5,1
2024-05-27,M100,Samsung,64GB,Mobile,26244,8,209952,121,10,238,25,14,8,57.22,25630,26987,27817,0,5,0
2024-05-27,M101,Samsung,128GB,Mobile,15118,8,120944,144,10,196,78,56,8,46.58,15452,13735,15336,0,5,0
2024-05-27,M102,Redmi,128GB,Mobile,14328,12,171936,118,10,230,45,19,12,70.88,15561,13636,15018,0,5,0
2024-05-27,M103,Redmi,64GB,Mobile,9156,21,192276,87,10,555,215,116,21,47.25,9608,9940,9003,0,5,0
2024-05-27,M104,Realme,128GB,Mobile,14031,37,519147,46,0,769,230,67,37,72.69,15169,12918,12996,0,5,0
2024-05-27,M105,Realme,64GB,Mobile,15081,6,90486,50,10,163,38,13,6,22.69,14730,14490,14909,0,5,0
2024-05-27,M106,iQOO,128GB,Mobile,27009,3,81027,138,5,55,14,9,3,28.34,27522,26772,25697,0,5,0
2024-05-27,M107,iQOO,256GB,Mobile,12772,20,255440,94,0,522,154,45,20,48.16,12210,12120,11880,0,5,0
2024-05-27,M108,OnePlus,128GB,Mobile,19721,28,552188,51,10,580,230,142,28,73.41,19881,18041,19946,0,5,0
2024-05-27,M109,OnePlus,256GB,Mobile,10002,3,30006,68,0,50,5,2,3,77.97,9888,9866,9264,0,5,0
2024-05-27,M110,Motorola,128GB,Mobile,25669,35,898415,114,5,746,107,78,35,77.44,26884,27046,27512,0,5,0
2024-05-27,M111,Motorola,128GB,Mobile,24579,32,786528,103,0,406,55,35,32,43.22,26114,26699,25834,0,5,0
2024-05-27,M112,Vivo,128GB,Mobile,18228,23,419244,146,10,623,246,187,23,43.94,18061,17504,16957,0,5,0
2024-05-27,M113,Vivo,64GB,Mobile,26876,14,376264,95,10,144,26,14,14,55.81,27732,24672,25180,0,5,0
2024-05-27,M114,Oppo,128GB,Mobile,11919,3,35757,134,10,38,7,4,3,72.57,11792,11163,12449,0,5,0
2024-05-27,M115,Oppo,128GB,Mobile,17769,10,177690,54,0,252,77,45,10,59.03,17347,17298,17653,0,5,0
2024-05-27,M116,Poco,256GB,Mobile,19820,39,772980,47,0,517,152,77,39,42.71,18872,18284,19833,0,5,0
2024-05-27,M117,Poco,128GB,Mobile,28090,23,646070,105,0,659,192,133,23,49.46,26881,28335,27359,0,5,0
2024-05-27,M118,Infinix,128GB,Mobile,19089,40,763560,123,0,1100,261,63,40,29.49,18997,20767,17612,0,5,0
2024-05-27,M119,Tecno,64GB,Mobile,23828,17,405076,100,0,356,140,91,17,77.11,23213,25281,25457,0,5,0
2024-05-28,M100,Samsung,64GB,Mobile,17613,11,193743,113,5,162,21,15,11,76.27,19175,16547,18152,1,5,0
2024-05-28,M101,Samsung,128GB,Mobile,21953,17,373201,40,5,335,51,18,17,30.76,23593,20521,22610,1,5,0
2024-05-28,M102,Redmi,128GB,Mobile,21543,35,754005,48,10,557,142,47,35,40.49,23188,20185,22503,1,5,0
2024-05-28,M103,Redmi,64GB,Mobile,16676,18,300168,110,0,379,143,32,18,20.04,17667,18431,17121,1,5,0
2024-05-28,M104,Realme,128GB,Mobile,14680,37,543160,77,10,698,259,184,37,70.26,14477,16006,15152,1,5,0
2024-05-28,M105,Realme,64GB,Mobile,24082,27,650214,50,10,586,211,91,27,72.71,23678,22032,23643,1,5,0
2024-05-28,M106,iQOO,128GB,Mobile,14277,28,399756,130,5,743,120,37,28,41.72,15615,13583,13497,1,5,0
2024-05-28,M107,iQOO,256GB,Mobile,22417,16,358672,107,0,188,39,31,16,29.01,22849,23909,23473,1,5,0
2024-05-28,M108,OnePlus,128GB,Mobile,11913,35,416955,45,5,990,283,114,35,39.83,12102,11940,11848,1,5,0
2024-05-28,M109,OnePlus,256GB,Mobile,12243,27,330561,100,10,359,59,18,27,50.9,12830,12389,11802,1,5,0
2024-05-28,M110,Motorola,128GB,Mobile,11552,6,69312,111,5,107,36,7,6,39.76,11020,10876,12337,1,5,0
2024-05-28,M111,Motorola,128GB,Mobile,20793,18,374274,129,5,499,107,57,18,59.83,22724,22915,20231,1,5,0
2024-05-28,M112,Vivo,128GB,Mobile,14794,1,14794,65,0,17,2,0,1,63.54,16065,14246,15408,1,5,0
2024-05-28,M113,Vivo,64GB,Mobile,12548,25,313700,58,5,614,92,18,25,56.27,12035,12344,12624,1,5,0
2024-05-28,M114,Oppo,128GB,Mobile,13440,34,456960,52,0,490,118,56,34,73.35,13291,14008,14417,1,5,0
2024-05-28,M115,Oppo,128GB,Mobile,18040,32,577280,135,10,551,82,33,32,74.53,19252,18599,18010,1,5,0
2024-05-28,M116,Poco,256GB,Mobile,11817,37,437229,74,10,1026,140,63,37,71.73,11983,11389,12719,1,5,0
2024-05-28,M117,Poco,128GB,Mobile,17316,39,675324,64,10,941,342,199,39,33.35,18498,17924,17495,1,5,0
2024-05-28,M118,Infinix,128GB,Mobile,13246,21,278166,51,0,565,106,80,21,72.56,14100,13321,12595,1,5,0
2024-05-28,M119,Tecno,64GB,Mobile,22765,35,796775,74,0,843,235,186,35,29.07,24251,22119,23697,1,5,0
2024-05-29,M100,Samsung,64GB,Mobile,25269,26,656994,142,10,571,68,22,26,25.8,26268,27823,27248,2,5,0
2024-05-29,M101,Samsung,128GB,Mobile,23062,17,392054,46,10,228,76,48,17,28.84,25056,21189,21264,2,5,0
2024-05-29,M102,Redmi,128GB,Mobile,9279,10,92790,95,10,123,25,20,10,57.36,8859,10085,9235,2,5,0
2024-05-29,M103,Redmi,64GB,Mobile,14140,37,523180,78,0,949,358,91,37,50.13,13934,15455,15253,2,5,0
2024-05-29,M104,Realme,128GB,Mobile,18761,24,450264,147,0,574,60,14,24,68.24,19281,20931,19458,2,5,0
2024-05-29,M105,Realme,64GB,Mobile,16345,27,441315,107,10,662,104,59,27,29.76,16026,17009,15222,2,5,0
2024-05-29,M106,iQOO,128GB,Mobile,25000,23,575000,86,0,439,131,85,23,51.16,25774,26233,23190,2,5,0
2024-05-29,M107,iQOO,256GB,Mobile,22821,18,410778,66,10,495,160,59,18,60.76,24800,21472,21201,2,5,0
2024-05-29,M108,OnePlus,128GB,Mobile,21615,15,324225,150,10,335,97,49,15,47.1,22204,22423,20684,2,5,0
2024-05-29,M109,OnePlus,256GB,Mobile,18000,6,108000,139,10,96,33,17,6,72.01,18919,16837,19361,2,5,0
2024-05-29,M110,Motorola,128GB,Mobile,19014,21,399294,128,5,423,96,68,21,62.14,18799,18330,18615,2,5,0
2024-05-29,M111,Motorola,128GB,Mobile,11657,5,58285,40,10,114,44,25,5,28.62,12227,11388,12530,2,5,0
2024-05-29,M112,Vivo,128GB,Mobile,17865,37,661005,51,0,875,163,72,37,38.65,19031,19663,19143,2,5,0
2024-05-29,M113,Vivo,64GB,Mobile,11881,19,225739,125,0,285,44,28,19,39.32,12077,13081,12278,2,5,0
2024-05-29,M114,Oppo,128GB,Mobile,26750,1,26750,133,5,20,2,0,1,73.94,28768,25782,28021,2,5,0
2024-05-29,M115,Oppo,128GB,Mobile,21503,9,193527,95,10,224,45,26,9,21.51,23061,22800,21364,2,5,0
2024-05-29,M116,Poco,256GB,Mobile,24431,35,855085,95,5,397,70,30,35,40.18,26198,24436,22569,2,5,0
2024-05-29,M117,Poco,128GB,Mobile,13380,20,267600,31,5,317,101,67,20,51.64,14568,13684,13271,2,5,0
2024-05-29,M118,Infinix,128GB,Mobile,14607,23,335961,30,10,491,169,53,23,20.43,15565,15542,13732,2,5,0
2024-05-29,M119,Tecno,64GB,Mobile,21532,23,495236,98,10,364,92,43,23,48.37,20473,23035,20224,2,5,0
2024-05-30,M100,Samsung,64GB,Mobile,16201,34,550834,114,10,728,168,123,34,22.66,16538,16752,16283,3,5,0
2024-05-30,M101,Samsung,128GB,Mobile,29962,29,868898,107,0,421,111,85,29,37.95,29206,29949,27974,3,5,0
2024-05-30,M102,Redmi,128GB,Mobile,13969,34,474946,149,10,852,313,82,34,63.38,14445,13546,14461,3,5,0
2024-05-30,M103,Redmi,64GB,Mobile,17375,24,417000,39,0,306,37,27,24,48.36,18739,18847,16552,3,5,0
2024-05-30,M104,Realme,128GB,Mobile,12931,4,51724,75,10,66,8,6,4,70.52,12342,13038,13674,3,5,0
2024-05-30,M105,Realme,64GB,Mobile,22658,11,249238,78,5,165,61,36,11,53.33,23203,20537,21099,3,5,0
2024-05-30,M106,iQOO,128GB,Mobile,22231,16,355696,73,0,469,94,24,16,42.29,22787,20383,23819,3,5,0
2024-05-30,M107,iQOO,256GB,Mobile,27665,20,553300,67,0,584,92,43,20,27.7,30193,30365,26413,3,5,0
2024-05-30,M108,OnePlus,128GB,Mobile,24539,14,343546,63,5,157,45,35,14,37.73,26249,27289,25668,3,5,0
2024-05-30,M109,OnePlus,256GB,Mobile,9065,37,335405,110,10,454,110,55,37,33.19,8763,9024,8448,3,5,0
2024-05-30,M110,Motorola,128GB,Mobile,22898,20,457960,148,0,525,83,16,20,68.32,22347,25159,21693,3,5,0
2024-05-30,M111,Motorola,128GB,Mobile,26892,30,806760,149,0,383,73,32,30,41.33,28408,28675,27907,3,5,0
2024-05-30,M112,Vivo,128GB,Mobile,25999,1,25999,75,0,28,11,5,1,75.88,27069,24497,25663,3,5,0
2024-05-30,M113,Vivo,64GB,Mobile,23829,23,548067,68,5,410,131,85,23,38.71,25486,25497,25221,3,5,0
2024-05-30,M114,Oppo,128GB,Mobile,13511,12,162132,74,0,358,61,25,12,24.15,13424,13608,12826,3,5,0
2024-05-30,M115,Oppo,128GB,Mobile,22015,4,88060,31,5,118,41,11,4,68.65,22701,24091,22015,3,5,0
2024-05-30,M116,Poco,256GB,Mobile,22910,6,137460,55,5,147,37,14,6,33.62,21860,25127,24255,3,5,0
2024-05-30,M117,Poco,128GB,Mobile,24603,10,246030,145,10,162,33,24,10,75.97,24682,25916,22864,3,5,0
2024-05-30,M118,Infinix,128GB,Mobile,23458,32,750656,146,0,488,158,109,32,48.04,23218,22073,23692,3,5,0
2024-05-30,M119,Tecno,64GB,Mobile,10226,17,173842,128,0,217,24,5,17,64.78,9821,9555,10654,3,5,0
2024-05-31,M100,Samsung,64GB,Mobile,16537,24,396888,80,5,645,226,122,24,33.58,16002,15944,17633,4,5,0
